fold,density,n_train_patients,n_eval_patients,n_channels,n_valid_profile_channels,profile_channel_coverage,n_graph_edges,n_valid_edges,mean_edge_weight,edge_semantic_similarity,matched_nonedge_semantic_similarity,edge_minus_matched_nonedge,matched_exact_stratum_rate,primary_permutation_effect_mean,primary_permutation_effect_sd,primary_permutation_p_fold,topology_edge_similarity_mean_secondary,topology_edge_similarity_sd_secondary,topology_edge_similarity_p_fold_secondary,topology_observed_edge_similarity_secondary,topology_successful_rewires,topology_failed_rewires,topology_mean_edge_change_fraction,pairwise_coupling_semantic_rho_descriptive,global_nmi,global_ari,n_communities,mean_profile_mass
2,0.05,288,72,768,761,0.9908854166666666,14727,13903,0.7099702295155934,0.5825519877576567,0.5870365094323347,-0.004484521674677944,1.0,0.00028225863886541003,0.005499874452263871,0.8141858141858141,0.5669656347431258,0.000737512196722189,0.009900990099009901,0.5825519877576567,100,0,0.6341451485290944,-0.015817814364079925,0.170794643190438,0.002479512438497037,137,0.06456741014791205
2,0.1,288,72,768,761,0.9908854166666666,29453,28207,0.6315612007912159,0.5954653389070954,0.5979992380749674,-0.0025338991678719447,1.0,0.0003470555847411507,0.004887140750772943,0.7412587412587412,0.5851592558764003,0.0004513592694430682,0.009900990099009901,0.5954653389070954,100,0,0.5909249477080156,-0.015817814364079925,0.08327386642531319,0.0004179037545244205,51,0.06456741014791205
3,0.01,288,72,768,758,0.9869791666666666,2946,2439,0.8326751253932414,0.5584713158275548,0.5628385126165382,-0.004367196788983341,1.0,-0.00043342255361042756,0.008961298071709683,0.6773226773226774,0.5195713451724797,0.002264232776495484,0.009900990099009901,0.5584713158275548,100,0,0.7088109881098811,-0.010829036669959217,0.34138335333990955,0.006684076621801709,415,0.060143449192909
3,0.025,288,72,768,758,0.9869791666666666,7364,6464,0.764941641363777,0.5728375920184149,0.5780171833622401,-0.005179591343825174,1.0,5.8462608971821426e-05,0.0063007764237074495,0.8031968031968032,0.5498577496501816,0.001220323848835913,0.009900990099009901,0.5728375920184149,100,0,0.6881095297029703,-0.010829036669959217,0.2521791521330719,0.010219796309298658,239,0.060143449192909
3,0.05,288,72,768,758,0.9869791666666666,14727,13453,0.7016313652468462,0.5853928008511453,0.5824104455734028,0.0029823552777424878,1.0,-0.00012582944775450322,0.005110432340136664,0.26673326673326675,0.5697947882168473,0.0006932470500877451,0.009900990099009901,0.5853928008511453,100,0,0.6545261280011893,-0.010829036669959217,0.16896880242387374,0.0052000497236621805,128,0.060143449192909
3,0.1,288,72,768,758,0.9869791666666666,29453,27517,0.6245319293868768,0.5947633978311415,0.5969867979468452,-0.0022234001157036554,1.0,-0.0002308664932719776,0.004465957157010503,0.6753246753246753,0.5850875667599693,0.0004865514415020174,0.009900990099009901,0.5947633978311415,100,0,0.6095428280699203,-0.010829036669959217,0.08241956099636971,0.005467491792286409,51,0.060143449192909
4,0.01,288,72,768,762,0.9921875,2946,2673,0.8323205402716434,0.5353881832971189,0.5559938341643698,-0.020605650867250858,1.0,-0.0008167646324468035,0.009533605119485644,0.98001998001998,0.49818771680278173,0.002199846684393797,0.009900990099009901,0.5353881832971189,100,0,0.6833595211372989,-0.019390510284358165,0.3329519515606146,0.00016875830134780543,420,0.06008717574581869
4,0.025,288,72,768,762,0.9921875,7364,6914,0.7622369357951944,0.5576347631542299,0.5726453180171102,-0.015010554862880277,1.0,4.8885272735222804e-05,0.006952760217858302,0.984015984015984,0.5367380732013818,0.0011911433772985708,0.009900990099009901,0.5576347631542299,100,0,0.6736823835695692,-0.019390510284358165,0.24017130101378026,-0.0009711182688312721,244,0.06008717574581869
4,0.05,288,72,768,762,0.9921875,14727,14080,0.6978989555155185,0.576602042121396,0.5852562975674663,-0.008654255446070347,1.0,-0.0002181213407055189,0.005465842036440177,0.939060939060939,0.5625218523250672,0.0007520846604650703,0.009900990099009901,0.576602042121396,100,0,0.643114346590909,-0.019390510284358165,0.15471304996453752,-0.004672146583442539,126,0.06008717574581869
4,0.1,288,72,768,762,0.9921875,29453,28423,0.6191875668018358,0.5919061169388349,0.5990674268707888,-0.007161309931953963,1.0,-6.222512517131962e-05,0.004696136797481694,0.929070929070929,0.5825519670616142,0.0004730516178448402,0.009900990099009901,0.5919061169388349,100,0,0.6039010660380678,-0.019390510284358165,0.08232302322919717,0.005968160470805137,47,0.06008717574581869
