fold,density,n_train_patients,n_eval_patients,n_channels,n_valid_profile_channels,profile_channel_coverage,n_graph_edges,n_valid_edges,mean_edge_weight,edge_semantic_similarity,matched_nonedge_semantic_similarity,edge_minus_matched_nonedge,matched_exact_stratum_rate,primary_permutation_effect_mean,primary_permutation_effect_sd,primary_permutation_p_fold,topology_edge_similarity_mean_secondary,topology_edge_similarity_sd_secondary,topology_edge_similarity_p_fold_secondary,topology_observed_edge_similarity_secondary,topology_successful_rewires,topology_failed_rewires,topology_mean_edge_change_fraction,pairwise_coupling_semantic_rho_descriptive,global_nmi,global_ari,n_communities,mean_profile_mass
2,0.05,288,72,2112,2112,1.0,111461,111461,0.510802366409679,0.6397343854395802,0.6083693606990067,0.031365024740573455,1.0,-1.1208366085875166e-05,0.0013506307383618034,0.000999000999000999,0.616350794912147,0.0002541115210779876,0.009900990099009901,0.6397343854395802,100,0,0.76594566709432,0.08377107948698517,0.039819598001420445,0.014067752200942866,30,0.2560539686583643
2,0.1,288,72,2112,2112,1.0,222922,222922,0.43171069702141274,0.6369339273975211,0.6114408915165865,0.025493035880934545,1.0,2.944177043908047e-05,0.0008965386640388922,0.000999000999000999,0.618341503377006,0.0001499181227441077,0.009900990099009901,0.6369339273975211,100,0,0.7501318398363551,0.08377107948698517,0.03008229685110476,0.017151435710302542,5,0.2560539686583643
3,0.01,288,72,2112,2112,1.0,22293,22293,0.668554006181311,0.6497176751548047,0.6025914520171508,0.04712622313765391,1.0,0.00015825518589540898,0.0035083093474031508,0.000999000999000999,0.6122568722514973,0.0005752899802966962,0.009900990099009901,0.6497176751548047,100,0,0.7467097295115056,0.08572097568054397,0.23386041412047412,0.01678159957420023,613,0.25660699160535605
3,0.025,288,72,2112,2112,1.0,55731,55731,0.5830280223490585,0.6464098262795576,0.6074742325764566,0.03893559370310096,1.0,-7.617928805089735e-05,0.002234707411629145,0.000999000999000999,0.6155288020475178,0.00035834493406856763,0.009900990099009901,0.6464098262795576,100,0,0.7541922807773053,0.08572097568054397,0.11151394607893349,0.012686408242756776,199,0.25660699160535605
3,0.05,288,72,2112,2112,1.0,111461,111461,0.5100769106097657,0.6436959114123896,0.6116814585481019,0.032014452864287724,1.0,-8.738127186746048e-05,0.0015297709547864558,0.000999000999000999,0.6182668581645924,0.00027873996012311325,0.009900990099009901,0.6436959114123896,100,0,0.7570744027058791,0.08572097568054397,0.04145632898705437,0.017861786383191174,24,0.25660699160535605
3,0.1,288,72,2112,2112,1.0,222922,222922,0.4298810185180008,0.641238832345664,0.6141396828094575,0.027099149536206513,1.0,-1.0691305656914673e-05,0.0009588147575313413,0.000999000999000999,0.6212545220420411,0.00017442993363212583,0.009900990099009901,0.641238832345664,100,0,0.7450210387489794,0.08572097568054397,0.02199778475940781,0.00984806085487219,4,0.25660699160535605
4,0.01,288,72,2112,2112,1.0,22293,22293,0.6619050671043096,0.6561376084998727,0.6135895763826232,0.042548032117249446,1.0,5.470504657616049e-05,0.00341374096609093,0.000999000999000999,0.6195492770842077,0.0006278050120740334,0.009900990099009901,0.6561376084998727,100,0,0.7556699412371596,0.0819036896580595,0.22391741774356275,0.016017764907292058,587,0.25729260017279093
4,0.025,288,72,2112,2112,1.0,55731,55731,0.5767089356850814,0.6521439562594993,0.6166127644728239,0.03553119178667541,1.0,8.716182056878329e-05,0.002158946527247084,0.000999000999000999,0.6227733370917659,0.00033443689673701697,0.009900990099009901,0.6521439562594993,100,0,0.7609386158511421,0.0819036896580595,0.09958993545586517,0.013124747517662115,174,0.25729260017279093
4,0.05,288,72,2112,2112,1.0,111461,111461,0.5044675800391378,0.6491377338531269,0.6186569902536957,0.030480743599431204,1.0,6.132135793620431e-05,0.0014276682907652647,0.000999000999000999,0.6252113269021646,0.00024948756391116327,0.009900990099009901,0.6491377338531269,100,0,0.7617316370748513,0.0819036896580595,0.03821850328577188,0.011485913807709107,30,0.25729260017279093
4,0.1,288,72,2112,2112,1.0,222922,222922,0.42520345578304813,0.646614730349175,0.621250872247301,0.025363858101874026,1.0,3.154142987650177e-05,0.0009440063939301696,0.000999000999000999,0.6276909392955878,0.00015712099764490705,0.009900990099009901,0.646614730349175,100,0,0.7482694843936443,0.0819036896580595,0.026299258588385048,0.01384396830265363,5,0.25729260017279093
